Match ID,Map ID,Event,Team,Opponent,Mode,Map,Map Number,Player,Kills,Deaths,K/D,Plus/Minus,Map Result
3582,375,Seattle,New York Subliners,Seattle Surge,Hardpoint,Gun Runner,1,Accuracy,21,22,0.95,-1,Win
3582,375,Seattle,New York Subliners,Seattle Surge,Hardpoint,Gun Runner,1,Attach,28,21,1.33,7,Win
3582,375,Seattle,New York Subliners,Seattle Surge,Hardpoint,Gun Runner,1,Mack,29,27,1.07,2,Win
3582,375,Seattle,New York Subliners,Seattle Surge,Hardpoint,Gun Runner,1,Temp,27,23,1.17,4,Win
3582,375,Seattle,New York Subliners,Seattle Surge,Hardpoint,Gun Runner,1,ZooMaa,33,27,1.22,6,Win
3582,376,Seattle,Seattle Surge,New York Subliners,Search and Destroy,Arklov Peak,2,Apathy,8,7,1.14,1,Loss
3582,376,Seattle,Seattle Surge,New York Subliners,Search and Destroy,Arklov Peak,2,Pandur,4,7,0.57,-3,Loss
3582,376,Seattle,Seattle Surge,New York Subliners,Search and Destroy,Arklov Peak,2,Karma,10,8,1.25,2,Loss
3582,376,Seattle,Seattle Surge,New York Subliners,Search and Destroy,Arklov Peak,2,Octane,7,7,1,0,Loss
3582,376,Seattle,Seattle Surge,New York Subliners,Search and Destroy,Arklov Peak,2,Slacked,10,8,1.25,2,Loss
3582,376,Seattle,New York Subliners,Seattle Surge,Search and Destroy,Arklov Peak,2,Accuracy,7,8,0.88,-1,Win
3582,376,Seattle,New York Subliners,Seattle Surge,Search and Destroy,Arklov Peak,2,Attach,4,8,0.5,-4,Win
3582,376,Seattle,New York Subliners,Seattle Surge,Search and Destroy,Arklov Peak,2,Mack,11,6,1.83,5,Win
3582,376,Seattle,New York Subliners,Seattle Surge,Search and Destroy,Arklov Peak,2,Temp,6,9,0.67,-3,Win
3582,376,Seattle,New York Subliners,Seattle Surge,Search and Destroy,Arklov Peak,2,ZooMaa,9,8,1.13,1,Win
3582,377,Seattle,Seattle Surge,New York Subliners,Domination,Gun Runner,3,Apathy,23,20,1.15,3,Win
3582,377,Seattle,Seattle Surge,New York Subliners,Domination,Gun Runner,3,Enable,13,20,0.65,-7,Win
3582,377,Seattle,Seattle Surge,New York Subliners,Domination,Gun Runner,3,Karma,21,20,1.05,1,Win
3582,377,Seattle,Seattle Surge,New York Subliners,Domination,Gun Runner,3,Octane,21,13,1.62,8,Win
3582,377,Seattle,Seattle Surge,New York Subliners,Domination,Gun Runner,3,Slacked,21,18,1.17,3,Win
3582,377,Seattle,New York Subliners,Seattle Surge,Domination,Gun Runner,3,Accuracy,12,13,0.92,-1,Loss
3582,377,Seattle,New York Subliners,Seattle Surge,Domination,Gun Runner,3,Attach,16,23,0.7,-7,Loss
3582,377,Seattle,New York Subliners,Seattle Surge,Domination,Gun Runner,3,Mack,26,20,1.3,6,Loss
3582,377,Seattle,New York Subliners,Seattle Surge,Domination,Gun Runner,3,Temp,16,20,0.8,-4,Loss
3582,377,Seattle,New York Subliners,Seattle Surge,Domination,Gun Runner,3,ZooMaa,21,23,0.91,-2,Loss
3582,378,Seattle,Seattle Surge,New York Subliners,Hardpoint,St. Petrograd,4,Apathy,28,23,1.22,5,Loss
3582,378,Seattle,Seattle Surge,New York Subliners,Hardpoint,St. Petrograd,4,Enable,21,28,0.75,-7,Loss
3582,378,Seattle,Seattle Surge,New York Subliners,Hardpoint,St. Petrograd,4,Karma,19,25,0.76,-6,Loss
3582,378,Seattle,Seattle Surge,New York Subliners,Hardpoint,St. Petrograd,4,Octane,26,24,1.08,2,Loss
3582,378,Seattle,Seattle Surge,New York Subliners,Hardpoint,St. Petrograd,4,Slacked,17,29,0.59,-12,Loss
3582,378,Seattle,New York Subliners,Seattle Surge,Hardpoint,St. Petrograd,4,Accuracy,29,19,1.53,10,Win
3582,378,Seattle,New York Subliners,Seattle Surge,Hardpoint,St. Petrograd,4,Attach,17,21,0.81,-4,Win
3582,378,Seattle,New York Subliners,Seattle Surge,Hardpoint,St. Petrograd,4,Mack,31,26,1.19,5,Win
3582,378,Seattle,New York Subliners,Seattle Surge,Hardpoint,St. Petrograd,4,Temp,23,17,1.35,6,Win
3582,378,Seattle,New York Subliners,Seattle Surge,Hardpoint,St. Petrograd,4,ZooMaa,29,28,1.04,1,Win
3588,379,Seattle,Minnesota Rokkr,Chicago Huntsmen,Hardpoint,Azhir Cave,1,Alexx,29,31,0.94,-2,Loss
3588,379,Seattle,Minnesota Rokkr,Chicago Huntsmen,Hardpoint,Azhir Cave,1,Asim,29,31,0.94,-2,Loss
3588,379,Seattle,Minnesota Rokkr,Chicago Huntsmen,Hardpoint,Azhir Cave,1,Assault,23,25,0.92,-2,Loss
3588,379,Seattle,Minnesota Rokkr,Chicago Huntsmen,Hardpoint,Azhir Cave,1,GodRx,31,26,1.19,5,Loss
3588,379,Seattle,Minnesota Rokkr,Chicago Huntsmen,Hardpoint,Azhir Cave,1,SiLLY,26,29,0.9,-3,Loss
3588,379,Seattle,Chicago Huntsmen,Minnesota Rokkr,Hardpoint,Azhir Cave,1,Arcitys,25,25,1,0,Win
3588,379,Seattle,Chicago Huntsmen,Minnesota Rokkr,Hardpoint,Azhir Cave,1,Envoy,33,32,1.03,1,Win
3588,379,Seattle,Chicago Huntsmen,Minnesota Rokkr,Hardpoint,Azhir Cave,1,Formal,33,24,1.38,9,Win
3588,379,Seattle,Chicago Huntsmen,Minnesota Rokkr,Hardpoint,Azhir Cave,1,Prestinni,33,27,1.22,6,Win
3588,379,Seattle,Chicago Huntsmen,Minnesota Rokkr,Hardpoint,Azhir Cave,1,Scump,19,30,0.63,-11,Win
3588,380,Seattle,Minnesota Rokkr,Chicago Huntsmen,Search and Destroy,Gun Runner,2,Alexx,12,7,1.71,5,Loss
3588,380,Seattle,Minnesota Rokkr,Chicago Huntsmen,Search and Destroy,Gun Runner,2,Asim,5,10,0.5,-5,Loss
3588,380,Seattle,Minnesota Rokkr,Chicago Huntsmen,Search and Destroy,Gun Runner,2,Assault,7,9,0.78,-2,Loss
3588,380,Seattle,Minnesota Rokkr,Chicago Huntsmen,Search and Destroy,Gun Runner,2,GodRx,4,9,0.44,-5,Loss
3588,380,Seattle,Minnesota Rokkr,Chicago Huntsmen,Search and Destroy,Gun Runner,2,SiLLY,11,10,1.1,1,Loss
3588,380,Seattle,Chicago Huntsmen,Minnesota Rokkr,Search and Destroy,Gun Runner,2,Arcitys,5,6,0.83,-1,Win
3588,380,Seattle,Chicago Huntsmen,Minnesota Rokkr,Search and Destroy,Gun Runner,2,Envoy,14,8,1.75,6,Win
3588,380,Seattle,Chicago Huntsmen,Minnesota Rokkr,Search and Destroy,Gun Runner,2,Formal,10,8,1.25,2,Win
3588,380,Seattle,Chicago Huntsmen,Minnesota Rokkr,Search and Destroy,Gun Runner,2,Prestinni,10,9,1.11,1,Win
3588,380,Seattle,Chicago Huntsmen,Minnesota Rokkr,Search and Destroy,Gun Runner,2,Scump,6,8,0.75,-2,Win
3588,381,Seattle,Minnesota Rokkr,Chicago Huntsmen,Domination,Hackney Yard,3,Alexx,19,27,0.7,-8,Loss
3588,381,Seattle,Minnesota Rokkr,Chicago Huntsmen,Domination,Hackney Yard,3,Asim,17,24,0.71,-7,Loss
3588,381,Seattle,Minnesota Rokkr,Chicago Huntsmen,Domination,Hackney Yard,3,Assault,25,21,1.19,4,Loss
3588,381,Seattle,Minnesota Rokkr,Chicago Huntsmen,Domination,Hackney Yard,3,GodRx,15,23,0.65,-8,Loss
3588,381,Seattle,Minnesota Rokkr,Chicago Huntsmen,Domination,Hackney Yard,3,SiLLY,20,29,0.69,-9,Loss
3588,381,Seattle,Chicago Huntsmen,Minnesota Rokkr,Domination,Hackney Yard,3,Arcitys,26,18,1.44,8,Win
3588,381,Seattle,Chicago Huntsmen,Minnesota Rokkr,Domination,Hackney Yard,3,Envoy,23,20,1.15,3,Win
3588,381,Seattle,Chicago Huntsmen,Minnesota Rokkr,Domination,Hackney Yard,3,Formal,27,19,1.42,8,Win
3588,381,Seattle,Chicago Huntsmen,Minnesota Rokkr,Domination,Hackney Yard,3,Prestinni,22,21,1.05,1,Win
3588,381,Seattle,Chicago Huntsmen,Minnesota Rokkr,Domination,Hackney Yard,3,Scump,26,18,1.44,8,Win
3583,382,Seattle,London Royal Ravens,New York Subliners,Hardpoint,Gun Runner,1,Dylan,36,27,1.33,9,Win
3583,382,Seattle,London Royal Ravens,New York Subliners,Hardpoint,Gun Runner,1,Seany,20,21,0.95,-1,Win
3583,382,Seattle,London Royal Ravens,New York Subliners,Hardpoint,Gun Runner,1,Skrapz,21,26,0.81,-5,Win
3583,382,Seattle,London Royal Ravens,New York Subliners,Hardpoint,Gun Runner,1,wuskin,10,18,0.56,-8,Win
3583,382,Seattle,London Royal Ravens,New York Subliners,Hardpoint,Gun Runner,1,Zer0,28,22,1.27,6,Win
3583,382,Seattle,New York Subliners,London Royal Ravens,Hardpoint,Gun Runner,1,Accuracy,27,17,1.59,10,Loss
3583,382,Seattle,New York Subliners,London Royal Ravens,Hardpoint,Gun Runner,1,Attach,19,22,0.86,-3,Loss
3583,382,Seattle,New York Subliners,London Royal Ravens,Hardpoint,Gun Runner,1,Mack,26,20,1.3,6,Loss
3583,382,Seattle,New York Subliners,London Royal Ravens,Hardpoint,Gun Runner,1,Temp,24,29,0.83,-5,Loss
3583,382,Seattle,New York Subliners,London Royal Ravens,Hardpoint,Gun Runner,1,ZooMaa,18,27,0.67,-9,Loss
3583,383,Seattle,London Royal Ravens,New York Subliners,Search and Destroy,Gun Runner,2,Dylan,5,8,0.63,-3,Win
3583,383,Seattle,London Royal Ravens,New York Subliners,Search and Destroy,Gun Runner,2,Seany,9,7,1.29,2,Win
3583,383,Seattle,London Royal Ravens,New York Subliners,Search and Destroy,Gun Runner,2,Skrapz,11,6,1.83,5,Win
3583,383,Seattle,London Royal Ravens,New York Subliners,Search and Destroy,Gun Runner,2,wuskin,4,5,0.8,-1,Win
3583,383,Seattle,London Royal Ravens,New York Subliners,Search and Destroy,Gun Runner,2,Zer0,7,5,1.4,2,Win
3583,383,Seattle,New York Subliners,London Royal Ravens,Search and Destroy,Gun Runner,2,Accuracy,8,7,1.14,1,Loss
3583,383,Seattle,New York Subliners,London Royal Ravens,Search and Destroy,Gun Runner,2,Attach,5,6,0.83,-1,Loss
3583,383,Seattle,New York Subliners,London Royal Ravens,Search and Destroy,Gun Runner,2,Mack,6,9,0.67,-3,Loss
3583,383,Seattle,New York Subliners,London Royal Ravens,Search and Destroy,Gun Runner,2,Temp,5,7,0.71,-2,Loss
3583,383,Seattle,New York Subliners,London Royal Ravens,Search and Destroy,Gun Runner,2,ZooMaa,7,7,1,0,Loss
3583,384,Seattle,London Royal Ravens,New York Subliners,Domination,Gun Runner,3,Dylan,25,24,1.04,1,Win
3583,384,Seattle,London Royal Ravens,New York Subliners,Domination,Gun Runner,3,Seany,10,23,0.43,-13,Win
3583,384,Seattle,London Royal Ravens,New York Subliners,Domination,Gun Runner,3,Skrapz,19,18,1.06,1,Win
3583,384,Seattle,London Royal Ravens,New York Subliners,Domination,Gun Runner,3,wuskin,15,17,0.88,-2,Win
3583,384,Seattle,London Royal Ravens,New York Subliners,Domination,Gun Runner,3,Zer0,24,16,1.5,8,Win
3583,384,Seattle,New York Subliners,London Royal Ravens,Domination,Gun Runner,3,Accuracy,19,15,1.27,4,Loss
3583,384,Seattle,New York Subliners,London Royal Ravens,Domination,Gun Runner,3,Attach,17,18,0.94,-1,Loss
3583,384,Seattle,New York Subliners,London Royal Ravens,Domination,Gun Runner,3,Mack,22,19,1.16,3,Loss
3583,384,Seattle,New York Subliners,London Royal Ravens,Domination,Gun Runner,3,Temp,20,21,0.95,-1,Loss
3583,384,Seattle,New York Subliners,London Royal Ravens,Domination,Gun Runner,3,ZooMaa,20,20,1,0,Loss
3589,385,Seattle,Paris Legion,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,Denz,27,21,1.29,6,Win
3589,385,Seattle,Paris Legion,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,KiSMET,39,28,1.39,11,Win
3589,385,Seattle,Paris Legion,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,Louqa,41,19,2.16,22,Win
3589,385,Seattle,Paris Legion,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,Shockz,29,29,1,0,Win
3589,385,Seattle,Paris Legion,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,Zed,23,28,0.82,-5,Win
3589,385,Seattle,OpTic Gaming Los Angeles,Paris Legion,Hardpoint,Azhir Cave,1,Chino,22,30,0.73,-8,Loss
3589,385,Seattle,OpTic Gaming Los Angeles,Paris Legion,Hardpoint,Azhir Cave,1,Dashy,20,34,0.59,-14,Loss
3589,385,Seattle,OpTic Gaming Los Angeles,Paris Legion,Hardpoint,Azhir Cave,1,Kenny,31,34,0.91,-3,Loss
3589,385,Seattle,OpTic Gaming Los Angeles,Paris Legion,Hardpoint,Azhir Cave,1,Slasher,27,25,1.08,2,Loss
3589,385,Seattle,OpTic Gaming Los Angeles,Paris Legion,Hardpoint,Azhir Cave,1,TJHaly,24,37,0.65,-13,Loss
3589,386,Seattle,Paris Legion,OpTic Gaming Los Angeles,Search and Destroy,Rammaza,2,Denz,6,7,0.86,-1,Loss
3589,386,Seattle,Paris Legion,OpTic Gaming Los Angeles,Search and Destroy,Rammaza,2,KiSMET,4,9,0.44,-5,Loss
3589,386,Seattle,Paris Legion,OpTic Gaming Los Angeles,Search and Destroy,Rammaza,2,Louqa,6,8,0.75,-2,Loss
3589,386,Seattle,Paris Legion,OpTic Gaming Los Angeles,Search and Destroy,Rammaza,2,Shockz,12,8,1.5,4,Loss
3589,386,Seattle,Paris Legion,OpTic Gaming Los Angeles,Search and Destroy,Rammaza,2,Zed,4,10,0.4,-6,Loss
3589,386,Seattle,OpTic Gaming Los Angeles,Paris Legion,Search and Destroy,Rammaza,2,Chino,7,7,1,0,Win
3589,386,Seattle,OpTic Gaming Los Angeles,Paris Legion,Search and Destroy,Rammaza,2,Dashy,7,6,1.17,1,Win
3589,386,Seattle,OpTic Gaming Los Angeles,Paris Legion,Search and Destroy,Rammaza,2,Kenny,6,8,0.75,-2,Win
3589,386,Seattle,OpTic Gaming Los Angeles,Paris Legion,Search and Destroy,Rammaza,2,Slasher,14,4,3.5,10,Win
3589,386,Seattle,OpTic Gaming Los Angeles,Paris Legion,Search and Destroy,Rammaza,2,TJHaly,8,7,1.14,1,Win
3589,387,Seattle,Paris Legion,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,Denz,20,22,0.91,-2,Loss
3589,387,Seattle,Paris Legion,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,KiSMET,22,26,0.85,-4,Loss
3589,387,Seattle,Paris Legion,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,Louqa,32,39,0.82,-7,Loss
3589,387,Seattle,Paris Legion,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,Shockz,23,25,0.92,-2,Loss
3589,387,Seattle,Paris Legion,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,Zed,17,26,0.65,-9,Loss
3589,387,Seattle,OpTic Gaming Los Angeles,Paris Legion,Domination,Hackney Yard,3,Chino,16,21,0.76,-5,Win
3589,387,Seattle,OpTic Gaming Los Angeles,Paris Legion,Domination,Hackney Yard,3,Dashy,24,21,1.14,3,Win
3589,387,Seattle,OpTic Gaming Los Angeles,Paris Legion,Domination,Hackney Yard,3,Kenny,31,27,1.15,4,Win
3589,387,Seattle,OpTic Gaming Los Angeles,Paris Legion,Domination,Hackney Yard,3,Slasher,30,19,1.58,11,Win
3589,387,Seattle,OpTic Gaming Los Angeles,Paris Legion,Domination,Hackney Yard,3,TJHaly,27,26,1.04,1,Win
3589,388,Seattle,Paris Legion,OpTic Gaming Los Angeles,Hardpoint,Rammaza,4,Denz,19,23,0.83,-4,Loss
3589,388,Seattle,Paris Legion,OpTic Gaming Los Angeles,Hardpoint,Rammaza,4,KiSMET,26,25,1.04,1,Loss
3589,388,Seattle,Paris Legion,OpTic Gaming Los Angeles,Hardpoint,Rammaza,4,Louqa,21,25,0.84,-4,Loss
3589,388,Seattle,Paris Legion,OpTic Gaming Los Angeles,Hardpoint,Rammaza,4,Shockz,29,29,1,0,Loss
3589,388,Seattle,Paris Legion,OpTic Gaming Los Angeles,Hardpoint,Rammaza,4,Zed,30,28,1.07,2,Loss
3589,388,Seattle,OpTic Gaming Los Angeles,Paris Legion,Hardpoint,Rammaza,4,Chino,26,23,1.13,3,Win
3589,388,Seattle,OpTic Gaming Los Angeles,Paris Legion,Hardpoint,Rammaza,4,Dashy,21,32,0.66,-11,Win
3589,388,Seattle,OpTic Gaming Los Angeles,Paris Legion,Hardpoint,Rammaza,4,Kenny,33,26,1.27,7,Win
3589,388,Seattle,OpTic Gaming Los Angeles,Paris Legion,Hardpoint,Rammaza,4,Slasher,24,21,1.14,3,Win
3589,388,Seattle,OpTic Gaming Los Angeles,Paris Legion,Hardpoint,Rammaza,4,TJHaly,26,23,1.13,3,Win
3584,389,Seattle,Seattle Surge,Los Angeles Guerrillas,Hardpoint,Rammaza,1,Apathy,24,28,0.86,-4,Loss
3584,389,Seattle,Seattle Surge,Los Angeles Guerrillas,Hardpoint,Rammaza,1,Pandur,24,27,0.89,-3,Loss
3584,389,Seattle,Seattle Surge,Los Angeles Guerrillas,Hardpoint,Rammaza,1,Karma,20,28,0.71,-8,Loss
3584,389,Seattle,Seattle Surge,Los Angeles Guerrillas,Hardpoint,Rammaza,1,Octane,35,26,1.35,9,Loss
3584,389,Seattle,Seattle Surge,Los Angeles Guerrillas,Hardpoint,Rammaza,1,Slacked,25,29,0.86,-4,Loss
3584,389,Seattle,Los Angeles Guerrillas,Seattle Surge,Hardpoint,Rammaza,1,AquA,18,25,0.72,-7,Win
3584,389,Seattle,Los Angeles Guerrillas,Seattle Surge,Hardpoint,Rammaza,1,Blazt,25,21,1.19,4,Win
3584,389,Seattle,Los Angeles Guerrillas,Seattle Surge,Hardpoint,Rammaza,1,Decemate,27,28,0.96,-1,Win
3584,389,Seattle,Los Angeles Guerrillas,Seattle Surge,Hardpoint,Rammaza,1,Spart,24,27,0.89,-3,Win
3584,389,Seattle,Los Angeles Guerrillas,Seattle Surge,Hardpoint,Rammaza,1,Vivid,44,27,1.63,17,Win
3584,390,Seattle,Seattle Surge,Los Angeles Guerrillas,Search and Destroy,Piccadilly,2,Apathy,5,7,0.71,-2,Loss
3584,390,Seattle,Seattle Surge,Los Angeles Guerrillas,Search and Destroy,Piccadilly,2,Pandur,1,6,0.17,-5,Loss
3584,390,Seattle,Seattle Surge,Los Angeles Guerrillas,Search and Destroy,Piccadilly,2,Karma,4,7,0.57,-3,Loss
3584,390,Seattle,Seattle Surge,Los Angeles Guerrillas,Search and Destroy,Piccadilly,2,Octane,2,6,0.33,-4,Loss
3584,390,Seattle,Seattle Surge,Los Angeles Guerrillas,Search and Destroy,Piccadilly,2,Slacked,7,7,1,0,Loss
3584,390,Seattle,Los Angeles Guerrillas,Seattle Surge,Search and Destroy,Piccadilly,2,AquA,8,3,2.67,5,Win
3584,390,Seattle,Los Angeles Guerrillas,Seattle Surge,Search and Destroy,Piccadilly,2,Blazt,7,3,2.33,4,Win
3584,390,Seattle,Los Angeles Guerrillas,Seattle Surge,Search and Destroy,Piccadilly,2,Decemate,6,3,2,3,Win
3584,390,Seattle,Los Angeles Guerrillas,Seattle Surge,Search and Destroy,Piccadilly,2,Spart,2,6,0.33,-4,Win
3584,390,Seattle,Los Angeles Guerrillas,Seattle Surge,Search and Destroy,Piccadilly,2,Vivid,10,4,2.5,6,Win
3584,391,Seattle,Seattle Surge,Los Angeles Guerrillas,Domination,Hackney Yard,3,Apathy,26,23,1.13,3,Win
3584,391,Seattle,Seattle Surge,Los Angeles Guerrillas,Domination,Hackney Yard,3,Pandur,23,23,1,0,Win
3584,391,Seattle,Seattle Surge,Los Angeles Guerrillas,Domination,Hackney Yard,3,Karma,22,22,1,0,Win
3584,391,Seattle,Seattle Surge,Los Angeles Guerrillas,Domination,Hackney Yard,3,Octane,23,16,1.44,7,Win
3584,391,Seattle,Seattle Surge,Los Angeles Guerrillas,Domination,Hackney Yard,3,Slacked,22,21,1.05,1,Win
3584,391,Seattle,Los Angeles Guerrillas,Seattle Surge,Domination,Hackney Yard,3,AquA,23,19,1.21,4,Loss
3584,391,Seattle,Los Angeles Guerrillas,Seattle Surge,Domination,Hackney Yard,3,Blazt,14,18,0.78,-4,Loss
3584,391,Seattle,Los Angeles Guerrillas,Seattle Surge,Domination,Hackney Yard,3,Decemate,25,23,1.09,2,Loss
3584,391,Seattle,Los Angeles Guerrillas,Seattle Surge,Domination,Hackney Yard,3,Spart,17,28,0.61,-11,Loss
3584,391,Seattle,Los Angeles Guerrillas,Seattle Surge,Domination,Hackney Yard,3,Vivid,26,28,0.93,-2,Loss
3584,392,Seattle,Seattle Surge,Los Angeles Guerrillas,Hardpoint,Hackney Yard,4,Apathy,20,26,0.77,-6,Loss
3584,392,Seattle,Seattle Surge,Los Angeles Guerrillas,Hardpoint,Hackney Yard,4,Pandur,16,28,0.57,-12,Loss
3584,392,Seattle,Seattle Surge,Los Angeles Guerrillas,Hardpoint,Hackney Yard,4,Karma,16,22,0.73,-6,Loss
3584,392,Seattle,Seattle Surge,Los Angeles Guerrillas,Hardpoint,Hackney Yard,4,Octane,26,19,1.37,7,Loss
3584,392,Seattle,Seattle Surge,Los Angeles Guerrillas,Hardpoint,Hackney Yard,4,Slacked,14,23,0.61,-9,Loss
3584,392,Seattle,Los Angeles Guerrillas,Seattle Surge,Hardpoint,Hackney Yard,4,AquA,33,20,1.65,13,Win
3584,392,Seattle,Los Angeles Guerrillas,Seattle Surge,Hardpoint,Hackney Yard,4,Blazt,23,16,1.44,7,Win
3584,392,Seattle,Los Angeles Guerrillas,Seattle Surge,Hardpoint,Hackney Yard,4,Decemate,27,15,1.8,12,Win
3584,392,Seattle,Los Angeles Guerrillas,Seattle Surge,Hardpoint,Hackney Yard,4,Spart,18,18,1,0,Win
3584,392,Seattle,Los Angeles Guerrillas,Seattle Surge,Hardpoint,Hackney Yard,4,Vivid,17,23,0.74,-6,Win
3590,393,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,Alexx,26,29,0.9,-3,Loss
3590,393,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,Asim,26,27,0.96,-1,Loss
3590,393,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,Assault,30,20,1.5,10,Loss
3590,393,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,GodRx,24,31,0.77,-7,Loss
3590,393,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,SiLLY,26,24,1.08,2,Loss
3590,393,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Azhir Cave,1,Chino,21,23,0.91,-2,Win
3590,393,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Azhir Cave,1,Dashy,28,26,1.08,2,Win
3590,393,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Azhir Cave,1,Kenny,27,26,1.04,1,Win
3590,393,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Azhir Cave,1,Slasher,35,26,1.35,9,Win
3590,393,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Azhir Cave,1,TJHaly,19,30,0.63,-11,Win
3590,394,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,2,Alexx,4,7,0.57,-3,Loss
3590,394,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,2,Asim,2,8,0.25,-6,Loss
3590,394,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,2,Assault,5,6,0.83,-1,Loss
3590,394,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,2,GodRx,8,7,1.14,1,Loss
3590,394,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,2,SiLLY,6,7,0.86,-1,Loss
3590,394,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,Arklov Peak,2,Chino,8,4,2,4,Win
3590,394,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,Arklov Peak,2,Dashy,3,6,0.5,-3,Win
3590,394,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,Arklov Peak,2,Kenny,6,5,1.2,1,Win
3590,394,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,Arklov Peak,2,Slasher,7,4,1.75,3,Win
3590,394,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,Arklov Peak,2,TJHaly,10,6,1.67,4,Win
3590,395,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,Alexx,17,24,0.71,-7,Loss
3590,395,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,Asim,25,25,1,0,Loss
3590,395,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,Assault,25,26,0.96,-1,Loss
3590,395,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,GodRx,10,25,0.4,-15,Loss
3590,395,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,SiLLY,18,23,0.78,-5,Loss
3590,395,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Domination,Hackney Yard,3,Chino,19,17,1.12,2,Win
3590,395,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Domination,Hackney Yard,3,Dashy,23,18,1.28,5,Win
3590,395,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Domination,Hackney Yard,3,Kenny,18,21,0.86,-3,Win
3590,395,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Domination,Hackney Yard,3,Slasher,35,18,1.94,17,Win
3590,395,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Domination,Hackney Yard,3,TJHaly,28,21,1.33,7,Win
3585,396,Seattle,Los Angeles Guerrillas,New York Subliners,Hardpoint,Gun Runner,1,AquA,28,32,0.88,-4,Loss
3585,396,Seattle,Los Angeles Guerrillas,New York Subliners,Hardpoint,Gun Runner,1,Blazt,24,28,0.86,-4,Loss
3585,396,Seattle,Los Angeles Guerrillas,New York Subliners,Hardpoint,Gun Runner,1,Decemate,27,30,0.9,-3,Loss
3585,396,Seattle,Los Angeles Guerrillas,New York Subliners,Hardpoint,Gun Runner,1,Spart,27,34,0.79,-7,Loss
3585,396,Seattle,Los Angeles Guerrillas,New York Subliners,Hardpoint,Gun Runner,1,Vivid,42,35,1.2,7,Loss
3585,396,Seattle,New York Subliners,Los Angeles Guerrillas,Hardpoint,Gun Runner,1,Accuracy,24,23,1.04,1,Win
3585,396,Seattle,New York Subliners,Los Angeles Guerrillas,Hardpoint,Gun Runner,1,Attach,27,26,1.04,1,Win
3585,396,Seattle,New York Subliners,Los Angeles Guerrillas,Hardpoint,Gun Runner,1,Mack,34,35,0.97,-1,Win
3585,396,Seattle,New York Subliners,Los Angeles Guerrillas,Hardpoint,Gun Runner,1,Temp,41,31,1.32,10,Win
3585,396,Seattle,New York Subliners,Los Angeles Guerrillas,Hardpoint,Gun Runner,1,ZooMaa,33,33,1,0,Win
